alignment_common_channels,alignment_correlation,alignment_lag_seconds,alignment_polarity,alignment_status,duration_seconds,event_count,event_onsets_within_duration,experiment_name,participant,processed_eeg_channels,processed_eeg_finite_fraction,processed_eeg_flatline_channels,processed_eeg_maximum_absolute,processed_eeg_rms_median,processed_eeg_samples,processed_imu_channels,processed_imu_finite_fraction,processed_imu_flatline_channels,processed_imu_maximum_absolute,processed_imu_rms_median,processed_imu_samples,sealed_signal_opened,session,status,support_eog_enabled,task
46,0.13354326786703946,0.0,1,unreliable_common_eeg_alignment,708.921875,300,True,processed_EEG_plus_IMU,sub-05,46,1.0,0,210.71145629882812,5.538638114929199,90742,27,1.0,0,1.7715659851091914e-05,1.1946931977036002e-07,90742,False,ses-02,success,False,ERP
46,0.21104113907350677,0.0,1,unreliable_common_eeg_alignment,596.03125,60,True,processed_EEG_plus_IMU,sub-05,46,1.0,0,558.3753051757812,7.962843894958496,76292,27,1.0,1,6.356989615596831e-06,4.8194046087246534e-08,76292,False,ses-02,success,False,SSVEP
46,0.20051552039894635,0.0,1,unreliable_common_eeg_alignment,678.7109375,300,True,processed_EEG_plus_IMU,sub-05,46,1.0,0,315.3503112792969,10.097996711730957,86875,27,1.0,0,4.407757296576165e-05,2.0274194412195357e-06,86875,False,ses-03,success,False,ERP
46,0.20777444299678716,0.0,1,unreliable_common_eeg_alignment,573.25,60,True,processed_EEG_plus_IMU,sub-05,46,1.0,0,1230.874267578125,11.22518253326416,73376,27,1.0,0,5.8079960581380874e-05,2.4319617750734324e-06,73376,False,ses-03,success,False,SSVEP
46,0.18083319534487396,0.0,1,unreliable_common_eeg_alignment,678.0625,300,True,processed_EEG_plus_IMU,sub-05,46,1.0,0,5662.65625,14.226593017578125,86792,27,1.0,0,7.076984184095636e-05,3.548403128661448e-06,86792,False,ses-04,success,False,ERP
46,0.4536450773063148,0.0,1,unreliable_common_eeg_alignment,542.25,60,True,processed_EEG_plus_IMU,sub-05,46,1.0,0,169.63461303710938,16.972694396972656,69408,27,1.0,0,7.006627129158005e-05,3.822041435341816e-06,69408,False,ses-04,success,False,SSVEP
