alignment_common_channels,alignment_correlation,alignment_lag_seconds,alignment_polarity,alignment_status,duration_seconds,event_count,event_onsets_within_duration,experiment_name,participant,processed_eeg_channels,processed_eeg_finite_fraction,processed_eeg_flatline_channels,processed_eeg_maximum_absolute,processed_eeg_rms_median,processed_eeg_samples,processed_imu_channels,processed_imu_finite_fraction,processed_imu_flatline_channels,processed_imu_maximum_absolute,processed_imu_rms_median,processed_imu_samples,sealed_signal_opened,session,status,support_eog_enabled,task
46,0.13868198525302017,0.0,1,unreliable_common_eeg_alignment,677.625,300,True,processed_EEG_plus_IMU,sub-19,46,1.0,0,36649.91015625,11.603954315185547,86736,27,1.0,0,2.580667205620557e-05,1.9490258296173124e-07,86736,False,ses-02,success,False,ERP
46,0.07644717845502089,0.0,1,unreliable_common_eeg_alignment,654.75,60,True,processed_EEG_plus_IMU,sub-19,46,1.0,0,286.84600830078125,11.343984603881836,83808,27,1.0,0,2.6611469365889207e-05,2.5925496061063313e-07,83808,False,ses-02,success,False,SSVEP
46,0.22579909374013854,0.0,1,unreliable_common_eeg_alignment,743.5234375,300,True,processed_EEG_plus_IMU,sub-19,46,1.0,0,40077.0234375,11.843912124633789,95171,27,1.0,0,6.616028258576989e-05,1.9768524452956626e-06,95171,False,ses-03,success,False,ERP
46,0.0563129302670841,0.0,1,unreliable_common_eeg_alignment,620.640625,60,True,processed_EEG_plus_IMU,sub-19,46,1.0,0,1140.9864501953125,14.660894393920898,79442,27,1.0,0,5.6006254453677684e-05,1.9237147625972284e-06,79442,False,ses-03,success,False,SSVEP
46,0.15309470065195424,0.0,1,unreliable_common_eeg_alignment,707.0,300,True,processed_EEG_plus_IMU,sub-19,46,1.0,0,4736.2626953125,14.651763916015625,90496,27,1.0,0,6.768562161596492e-05,3.797230874624802e-06,90496,False,ses-04,success,False,ERP
46,0.05656596684396634,0.82,1,unreliable_common_eeg_alignment,561.34375,60,True,processed_EEG_plus_IMU,sub-19,46,1.0,0,11227.013671875,17.24551773071289,71852,27,1.0,0,6.175815360620618e-05,3.7335667002480477e-06,71852,False,ses-04,success,False,SSVEP
