alignment_common_channels,alignment_correlation,alignment_lag_seconds,alignment_polarity,alignment_status,duration_seconds,event_count,event_onsets_within_duration,experiment_name,participant,processed_eeg_channels,processed_eeg_finite_fraction,processed_eeg_flatline_channels,processed_eeg_maximum_absolute,processed_eeg_rms_median,processed_eeg_samples,processed_imu_channels,processed_imu_finite_fraction,processed_imu_flatline_channels,processed_imu_maximum_absolute,processed_imu_rms_median,processed_imu_samples,sealed_signal_opened,session,status,support_eog_enabled,task
46,0.16386234421096718,0.0,1,unreliable_common_eeg_alignment,675.515625,300,True,processed_EEG_plus_IMU,sub-06,46,1.0,0,547.05029296875,8.323390007019043,86466,27,1.0,2,6.51593927614158e-06,5.646597145414489e-08,86466,False,ses-02,success,False,ERP
46,0.16264298615533948,0.0,1,unreliable_common_eeg_alignment,537.8515625,60,True,processed_EEG_plus_IMU,sub-06,46,1.0,0,379.770263671875,8.539608001708984,68845,27,1.0,0,2.616309211589396e-05,1.6784558454219223e-07,68845,False,ses-02,success,False,SSVEP
46,0.17967665354467655,0.0,1,unreliable_common_eeg_alignment,680.59375,300,True,processed_EEG_plus_IMU,sub-06,46,1.0,0,554.8950805664062,11.103179931640625,87116,27,1.0,0,4.122779137105681e-05,1.627054416530882e-06,87116,False,ses-03,success,False,ERP
46,0.23437082055322842,0.0,1,unreliable_common_eeg_alignment,545.0703125,60,True,processed_EEG_plus_IMU,sub-06,46,1.0,0,231.03921508789062,11.636209487915039,69769,27,1.0,0,4.723274105344899e-05,1.597541540832026e-06,69769,False,ses-03,success,False,SSVEP
46,0.08766583014902324,0.0,1,unreliable_common_eeg_alignment,693.7109375,300,True,processed_EEG_plus_IMU,sub-06,46,1.0,0,289.00775146484375,13.481130599975586,88795,27,1.0,0,7.041932985885069e-05,3.352848125359742e-06,88795,False,ses-04,success,False,ERP
46,0.4251528745042442,0.0,1,unreliable_common_eeg_alignment,539.484375,60,True,processed_EEG_plus_IMU,sub-06,46,1.0,0,369.7348937988281,19.570589065551758,69054,27,1.0,0,7.561918755527586e-05,3.5598377507994883e-06,69054,False,ses-04,success,False,SSVEP
