alignment_common_channels,alignment_correlation,alignment_lag_seconds,alignment_polarity,alignment_status,duration_seconds,event_count,event_onsets_within_duration,experiment_name,participant,processed_eeg_channels,processed_eeg_finite_fraction,processed_eeg_flatline_channels,processed_eeg_maximum_absolute,processed_eeg_rms_median,processed_eeg_samples,processed_imu_channels,processed_imu_finite_fraction,processed_imu_flatline_channels,processed_imu_maximum_absolute,processed_imu_rms_median,processed_imu_samples,sealed_signal_opened,session,status,support_eog_enabled,task
46,0.24440963243253994,0.0,1,unreliable_common_eeg_alignment,893.1015625,300,True,processed_EEG_plus_IMU,sub-18,46,1.0,0,2451.299560546875,18.051433563232422,114317,27,1.0,0,1.9772616724367253e-05,1.664097055709135e-07,114317,False,ses-02,success,False,ERP
46,0.21394779779946013,0.0,1,unreliable_common_eeg_alignment,562.3515625,60,True,processed_EEG_plus_IMU,sub-18,46,1.0,0,609.9509887695312,10.354501724243164,71981,27,1.0,0,2.8709455364150926e-05,1.8733940976289887e-07,71981,False,ses-02,success,False,SSVEP
46,0.20893313834790245,0.0,1,unreliable_common_eeg_alignment,705.3828125,300,True,processed_EEG_plus_IMU,sub-18,46,1.0,0,462.6131286621094,15.882495880126953,90289,27,1.0,0,5.480167601490393e-05,2.5728593300300417e-06,90289,False,ses-03,success,False,ERP
46,0.2554258772395683,0.0,1,unreliable_common_eeg_alignment,541.84375,60,True,processed_EEG_plus_IMU,sub-18,46,1.0,0,4827.04931640625,12.290787696838379,69356,27,1.0,0,4.1182127461070195e-05,2.2354784050548915e-06,69356,False,ses-03,success,False,SSVEP
46,0.32472429211062503,0.0,1,unreliable_common_eeg_alignment,691.5703125,300,True,processed_EEG_plus_IMU,sub-18,46,1.0,0,369.76409912109375,14.530462265014648,88521,27,1.0,0,6.887962081236765e-05,3.8101657082734164e-06,88521,False,ses-04,success,False,ERP
46,-0.01837347069858279,-0.57,-1,unreliable_common_eeg_alignment,538.8359375,60,True,processed_EEG_plus_IMU,sub-18,46,1.0,0,487.17657470703125,15.422098159790039,68971,27,1.0,0,6.532635597977787e-05,3.5352591112314258e-06,68971,False,ses-04,success,False,SSVEP
